Tiempo,TempA,TempB
5967.9,5.05389,0.602406
5968,5.09302,0.60558
5968.1,5.05785,0.613711
5968.2,5.06171,0.596324
5968.3,5.06351,0.59372
5968.4,5.06915,0.618407
5968.5,5.06286,0.629253
5968.6,5.05687,0.613537
5968.7,5.06602,0.610057
5968.8,5.04935,0.617044
5968.9,5.06887,0.604567
5969,5.06286,0.607788
5969.1,5.0489,0.632937
5969.2,5.09024,0.582497
5969.3,5.05178,0.610216
5969.4,5.02808,0.601518
5969.5,5.05178,0.642989
5969.6,5.05749,0.589594
5969.7,5.06449,0.612567
5969.8,5.06591,0.586181
5969.9,5.05803,0.603152
5970,5.06772,0.609502
5970.1,5.08601,0.579261
5970.2,5.0506,0.586275
5970.3,5.059,0.598199
5970.4,5.07786,0.593454
5970.5,5.03975,0.616776
5970.6,5.05534,0.609505
5970.7,5.06125,0.601881
5970.8,5.05489,0.605915
5970.9,5.05285,0.611311
5971,5.05973,0.607346
5971.1,5.05973,0.5754
5971.2,5.08495,0.608517
5971.3,5.0695,0.611152
5971.4,5.05407,0.611771
5971.5,5.04684,0.62154
5971.6,5.07265,0.618585
5971.7,5.0376,0.598724
5971.8,5.06439,0.631146
5971.9,5.08486,0.593451
5972,5.0523,0.613454
5972.1,5.06421,0.586071
5972.2,5.06251,0.59758
5972.3,5.06546,0.611552
5972.4,5.05531,0.626383
5972.5,5.0695,0.586909
5972.6,5.06682,0.602801
5972.7,5.06439,0.574875
5972.8,5.07346,0.617218
5972.9,5.06835,0.618678
5973,5.06844,0.613296
5973.1,5.08816,0.619841
5973.2,5.04503,0.61587
5973.3,5.0532,0.628717
5973.4,5.05121,0.613454
5973.5,5.05098,0.61541
5973.6,5.04045,0.596565
5973.7,5.06396,0.598548
5973.8,5.03426,0.626209
5973.9,5.06008,0.620015
5974,5.068,0.586449
5974.1,5.05865,0.570194
5974.2,5.04521,0.615172
5974.3,5.05115,0.590213
5974.4,5.05542,0.612283
5974.5,5.06511,0.613915
5974.6,5.06483,0.595436
5974.7,5.0035,0.631415
5974.8,5.04737,0.622968
5974.9,5.06313,0.608425
5975,5.02592,0.605821
5975.1,5.02512,0.598468
5975.2,5.05729,0.5868
5975.3,5.06216,0.613537
5975.4,5.04666,0.620744
5975.5,5.06278,0.610584
5975.6,5.06171,0.60547
5975.7,5.05938,0.617044
5975.8,5.04646,0.590944
5975.9,5.04208,0.60798
5976,5.05965,0.606644
5976.1,5.06116,0.623428
5976.2,5.03329,0.594339
5976.3,5.02502,0.625681
5976.4,5.02773,0.59758
5976.5,5.0419,0.581069
5976.6,5.04413,0.605915
5976.7,5.04351,0.57783
5976.8,5.04406,0.606456
5976.9,5.0499,0.613092
5977,5.04559,0.589929
5977.1,5.06324,0.591183
5977.2,5.02522,0.617505
5977.3,5.04872,0.621714
5977.4,5.01814,0.608072
5977.5,5.04038,0.628876
5977.6,5.04962,0.603488
5977.7,5.00979,0.591847
5977.8,5.0253,0.615788
5977.9,5.03983,0.590941
5978,5.02995,0.601058
5978.1,5.04548,0.593546
5978.2,5.05411,0.592926
5978.3,5.04055,0.619112
5978.4,5.02502,0.599913
5978.5,5.02467,0.597864
5978.6,5.04923,0.561777
5978.7,5.03193,0.603202
5978.8,5.02019,0.595135
5978.9,5.03596,0.574716
5979,5.03356,0.599547
5979.1,5.04215,0.632333
5979.2,5.03131,0.612375
5979.3,5.03103,0.613711
5979.4,5.04405,0.586357
5979.5,5.04323,0.600548
5979.6,5.03464,0.600356
5979.7,5.04521,0.569033
5979.8,5.03947,0.609612
5979.9,5.04448,0.620015
5980,5.02467,0.585626
5980.1,5.04513,0.609154
5980.2,5.03121,0.62405
5980.3,5.04431,0.616951
5980.4,5.03121,0.602137
5980.5,5.03516,0.604281
5980.6,5.00701,0.581878
5980.7,5.02304,0.61336
5980.8,5.02181,0.62116
5980.9,5.03652,0.587166
5981,5.02387,0.579368
5981.1,5.05052,0.609313
5981.2,5.02422,0.582673
5981.3,5.02171,0.572164
5981.4,5.03642,0.613631
5981.5,5.01803,0.592484
5981.6,5.03401,0.591561
5981.7,5.01741,0.596232
5981.8,5.04513,0.599008
5981.9,5.01167,0.618852
5982,5.02046,0.61903
5982.1,5.02737,0.596498
5982.2,5.05559,0.604901
5982.3,5.00646,0.57807
5982.4,5.02943,0.619045
5982.5,5.02655,0.601058
5982.6,5.01149,0.597471
5982.7,4.98473,0.600356
5982.8,5.02116,0.607346
5982.9,5.03714,0.600627
5983,5.03957,0.596675
5983.1,5.0182,0.590658
5983.2,5.02943,0.61541
5983.3,5.02755,0.589484
5983.4,5.02387,0.602757
5983.5,5.04737,0.591212
5983.6,5.03229,0.603677
5983.7,5.03113,0.618298
5983.8,5.03517,0.612457
5983.9,5.02592,0.597864
5984,5.01049,0.618584
5984.1,5.03121,0.577226
5984.2,5.01327,0.59963
5984.3,5.03606,0.620457
5984.4,4.99999,0.609219
5984.5,5.01309,0.628985
5984.6,5.04218,0.609234
5984.7,5.02134,0.611311
5984.8,5.02978,0.602167
5984.9,5.03624,0.632669
5985,5.01883,0.604326
5985.1,5.03857,0.606992
5985.2,5.01713,0.616599
5985.3,5.01991,0.603756
5985.4,5.00573,0.629539
5985.5,5.01212,0.603866
5985.6,5.03544,0.61433
5985.7,5.00833,0.622968
5985.8,5.02136,0.631524
5985.9,5.0139,0.593613
5986,5.01758,0.592372
5986.1,5.03096,0.620808
5986.2,4.98689,0.616953
5986.3,5.0157,0.636987
5986.4,5.01452,0.611472
5986.5,5.00566,0.603485
5986.6,5.02026,0.607453
5986.7,4.99846,0.606995
5986.8,5.01344,0.613805
5986.9,5.02484,0.609771
5987,5.01094,0.610298
5987.1,5.02565,0.622268
5987.2,5.0059,0.595327
5987.3,5.01793,0.628987
5987.4,5.02019,0.604391
5987.5,5.03436,0.623077
5987.6,5.00107,0.601344
5987.7,4.99102,0.598928
5987.8,4.99606,0.600008
5987.9,5.01661,0.586086
5988,4.99676,0.613186
5988.1,4.98915,0.608532
5988.2,5.00871,0.619271
5988.3,5.03166,0.609679
5988.4,5.00725,0.586196
5988.5,5.04038,0.625236
5988.6,5.00305,0.609152
5988.7,5.00896,0.641355
5988.8,5.01848,0.590767
5988.9,5.00788,0.608694
5989,4.98987,0.602868
5989.1,5.00951,0.614172
5989.2,5.01362,0.609597
5989.3,5.00618,0.624428
5989.4,5.02018,0.588405
5989.5,4.99453,0.587434
5989.6,4.99846,0.611662
5989.7,4.98609,0.601518
5989.8,5.02557,0.617856
5989.9,4.99892,0.598928
5990,5.02001,0.582591
5990.1,4.99732,0.625395
5990.2,4.98922,0.611027
5990.3,5.02807,0.609947
5990.4,4.99498,0.632559
5990.5,5.01858,0.604833
5990.6,5.01237,0.600884
5990.7,4.97674,0.594073
5990.8,5.02314,0.616599
5990.9,5.01237,0.624778
5991,5.00403,0.606659
5991.1,5.0059,0.592723
5991.2,5.02512,0.614616
5991.3,5.00771,0.591753
5991.4,5.00117,0.605629
5991.5,5.00492,0.604518
5991.6,4.99398,0.557586
5991.7,4.99714,0.62154
5991.8,4.98581,0.61444
5991.9,5.00646,0.602692
5992,4.99488,0.608343
5992.1,5.02314,0.612284
5992.2,4.98779,0.608441
5992.3,5.01087,0.590103
5992.4,5.02279,0.61393
5992.5,5.00593,0.611136
5992.6,4.98429,0.586706
5992.7,5.00968,0.595689
5992.8,4.99551,0.60117
5992.9,4.98985,0.608868
5993,4.98087,0.616315
5993.1,4.98466,0.616315
5993.2,4.98296,0.61328
5993.3,5.00708,0.61938
5993.4,4.97065,0.599169
5993.5,4.98366,0.596501
5993.6,4.99919,0.579261
5993.7,4.99363,0.611581
5993.8,4.99336,0.625236
5993.9,5.01219,0.586626
5994,4.97955,0.632763
5994.1,5.00781,0.614534
5994.2,4.97837,0.593101
5994.3,4.95981,0.5972
5994.4,4.98591,0.578559
5994.5,4.98724,0.595421
5994.6,4.98664,0.617044
5994.7,4.98734,0.623696
5994.8,4.99838,0.599896
5994.9,4.98296,0.613805
5995,4.96697,0.620525
5995.1,4.97712,0.627554
5995.2,4.98105,0.616885
5995.3,4.97809,0.617505
5995.4,4.98734,0.593085
5995.5,4.95926,0.603946
5995.6,4.98564,0.610502
5995.7,5.00162,0.600642
5995.8,4.98834,0.601881
5995.9,5.01327,0.620635
5996,5.00833,0.616222
5996.1,5.00431,0.60404
5996.2,4.98007,0.605915
5996.3,4.98734,0.595135
5996.4,4.99776,0.567159
5996.5,4.99433,0.610298
5996.6,5.01382,0.602801
5996.7,4.99999,0.611205
5996.8,4.99631,0.60296
5996.9,5.01489,0.620284
5997,4.97865,0.602055
5997.1,4.96798,0.599167
5997.2,4.99047,0.607346
5997.3,4.98178,0.604456
5997.4,4.9684,0.600182
5997.5,4.98341,0.623605
5997.6,5.0069,0.609438
5997.7,4.94365,0.605119
5997.8,4.97955,0.607455
5997.9,4.99238,0.578975
5998,5.00215,0.621537
5998.1,4.98098,0.594247
5998.2,4.96607,0.627908
5998.3,4.98376,0.595309
5998.4,4.98195,0.583293
5998.5,5.01157,0.613186
5998.6,4.99092,0.601896
5998.7,5.00851,0.608139
5998.8,4.96454,0.613537
5998.9,4.99749,0.611662
5999,4.98007,0.604565
5999.1,4.9547,0.587434
5999.2,4.9564,0.615614
5999.3,5.00403,0.619841
5999.4,4.97389,0.581417
5999.5,4.96321,0.628527
5999.6,4.97379,0.619203
5999.7,4.99693,0.613805
5999.8,4.96573,0.60393
5999.9,4.99999,0.587513
6000,4.96697,0.601087
6000.1,4.95109,0.625304
6000.2,5.00826,0.605739
6000.3,4.99658,0.621998
6000.4,4.96625,0.620729
6000.5,5.00009,0.615013
6000.6,4.97459,0.601438
6000.7,4.97674,0.609044
6000.8,4.95217,0.59264
6000.9,4.96697,0.622794
6001,4.95665,0.624953
6001.1,4.94994,0.623983
6001.2,4.97674,0.568496
6001.3,4.98358,0.62405
6001.4,4.98015,0.612741
6001.5,4.97243,0.591292
6001.6,4.97326,0.594073
6001.7,4.97121,0.580258
6001.8,4.96885,0.597931
6001.9,4.94803,0.611756
6002,4.97524,0.598657
6002.1,4.98995,0.585546
6002.2,4.95192,0.629256
6002.3,4.9806,0.623239
6002.4,4.95567,0.591912
6002.5,4.98098,0.610743
6002.6,4.97218,0.598389
6002.7,4.98008,0.606266
6002.8,4.96544,0.619381
6002.9,4.97048,0.601326
6003,4.98348,0.601503
6003.1,4.97264,0.626716
6003.2,4.94768,0.610473
6003.3,4.96169,0.62943
6003.4,4.96249,0.604199
6003.5,4.97031,0.631699
6003.6,4.98213,0.621446
6003.7,4.96374,0.626493
6003.8,4.97423,0.589227
6003.9,4.94974,0.574323
6004,4.97695,0.603217
6004.1,4.98091,0.607453
6004.2,4.95513,0.593103
6004.3,4.95182,0.632383
6004.4,4.95828,0.608425
6004.5,4.95998,0.600182
6004.6,4.96582,0.62054
6004.7,4.97909,0.614885
6004.8,4.98404,0.574592
6004.9,4.97486,0.611552
6005,4.97163,0.599563
6005.1,4.9669,0.59623
6005.2,4.97326,0.620284
6005.3,4.93406,0.596851
6005.4,4.96026,0.608184
6005.5,4.98411,0.578004
6005.6,4.94418,0.605376
6005.7,4.92829,0.621998
6005.8,4.94563,0.604945
6005.9,4.96913,0.573704
6006,4.95891,0.615169
6006.1,4.94866,0.609947
6006.2,4.95943,0.607898
6006.3,4.94167,0.602868
6006.4,4.96948,0.612375
6006.5,4.96384,0.617044
6006.6,4.94034,0.590944
6006.7,4.95046,0.608074
6006.8,4.96805,0.601805
6006.9,4.96384,0.597229
6007,4.97504,0.648194
6007.1,4.93889,0.612281
6007.2,4.96617,0.62251
6007.3,4.95926,0.606217
6007.4,4.95227,0.611552
6007.5,4.97264,0.602757
6007.6,4.9431,0.616953
6007.7,4.96158,0.583293
6007.8,4.96795,0.64091
6007.9,4.9685,0.613009
6008,4.95057,0.608599
6008.1,4.94868,0.617221
6008.2,4.97253,0.622443
6008.3,4.93478,0.621189
6008.4,4.95234,0.605821
6008.5,4.95595,0.569318
6008.6,4.94212,0.599453
6008.7,4.9816,0.591561
6008.8,4.96179,0.59604
6008.9,4.95603,0.603485
6009,4.92561,0.621186
6009.1,4.93827,0.620921
6009.2,4.95755,0.584198
6009.3,4.94903,0.600598
6009.4,4.93854,0.581686
6009.5,4.94507,0.598105
6009.6,4.96662,0.618381
6009.7,4.95557,0.612741
6009.8,4.93326,0.611756
6009.9,4.95613,0.585275
6010,4.95217,0.607328
6010.1,4.9564,0.604565
6010.2,4.96913,0.598928
6010.3,4.93656,0.627554
6010.4,4.93792,0.597229
6010.5,4.95432,0.623967
6010.6,4.94848,0.597309
6010.7,4.94949,0.609328
6010.8,4.97316,0.600072
6010.9,4.94803,0.596769
6011,4.93433,0.613741
6011.1,4.97118,0.588215
6011.2,4.95568,0.634193
6011.3,4.93343,0.633572
6011.4,4.95081,0.599167
6011.5,4.94751,0.612042
6011.6,4.92481,0.605913
6011.7,4.94042,0.588165
6011.8,4.97848,0.646384
6011.9,4.92113,0.595879
6012,4.93691,0.617302
6012.1,4.94518,0.572893
6012.2,4.95057,0.613631
6012.3,4.93969,0.620284
6012.4,4.93027,0.576291
6012.5,4.92929,0.600468
6012.6,4.94653,0.598279
6012.7,4.92794,0.580069
6012.8,4.92919,0.592374
6012.9,4.96697,0.620283
6013,4.92022,0.626477
6013.1,4.9538,0.605361
6013.2,4.94212,0.6159
6013.3,4.91737,0.624669
6013.4,4.92381,0.609438
6013.5,4.93566,0.589024
6013.6,4.93468,0.592911
6013.7,4.94535,0.636636
6013.8,4.93253,0.594516
6013.9,4.93638,0.611311
6014,4.93145,0.596389
6014.1,4.92544,0.588499
6014.2,4.96482,0.605202
6014.3,4.90667,0.584547
6014.4,4.93969,0.587529
6014.5,4.95324,0.615439
6014.6,4.93646,0.612473
6014.7,4.945,0.58726
6014.8,4.91351,0.61347
6014.9,4.93781,0.568145
6015,4.94661,0.620921
6015.1,4.9301,0.623062
6015.2,4.92113,0.587944
6015.3,4.94167,0.61741
6015.4,4.90559,0.59612
6015.5,4.92679,0.603754
6015.6,4.94247,0.601722
6015.7,4.92849,0.618585
6015.8,4.90803,0.598928
6015.9,4.91772,0.604375
6016,4.93969,0.588324
6016.1,4.93549,0.601436
6016.2,4.93753,0.614266
6016.3,4.9547,0.622091
6016.4,4.9196,0.556031
6016.5,4.92867,0.610691
6016.6,4.91852,0.575241
6016.7,4.9327,0.611823
6016.8,4.93746,0.607804
6016.9,4.91619,0.614089
6017,4.91477,0.603217
6017.1,4.93799,0.612984
6017.2,4.92356,0.6166
6017.3,4.93792,0.596849
6017.4,4.94302,0.612299
6017.5,4.93045,0.638051
6017.6,4.90667,0.603327
6017.7,4.95119,0.620015
6017.8,4.9335,0.595595
6017.9,4.93433,0.618033
6018,4.94939,0.605406
6018.1,4.92822,0.61336
6018.2,4.95432,0.583467
6018.3,4.92651,0.64091
6018.4,4.9318,0.612283
6018.5,4.9293,0.610298
6018.6,4.93844,0.597135
6018.7,4.90677,0.599547
6018.8,4.8953,0.627554
6018.9,4.90927,0.597739
6019,4.91591,0.617949
6019.1,4.93117,0.600182
6019.2,4.90865,0.605296
6019.3,4.90327,0.619029
6019.4,4.91737,0.60501
6019.5,4.9301,0.600598
6019.6,4.90021,0.590723
6019.7,4.89593,0.607535
6019.8,4.92777,0.610933
6019.9,4.94139,0.584116
6020,4.92812,0.583927
6020.1,4.9414,0.592006
6020.2,4.91845,0.614092
6020.3,4.91396,0.599185
6020.4,4.90382,0.591802
6020.5,4.92624,0.601058
6020.6,4.90472,0.585036
6020.7,4.92544,0.600627
6020.8,4.89547,0.595312
6020.9,4.92732,0.607694
6021,4.91359,0.602866
6021.1,4.88821,0.593896
6021.2,4.89423,0.612635
6021.3,4.91557,0.594341
6021.4,4.90535,0.605821
6021.5,4.92408,0.643098
6021.6,4.92488,0.602757
6021.7,4.92919,0.617856
6021.8,4.91008,0.595312
6021.9,4.92123,0.608343
6022,4.91466,0.607898
6022.1,4.91181,0.631412
6022.2,4.92867,0.599978
6022.3,4.92867,0.599978
6022.4,4.90194,0.576196
6022.5,4.91915,0.616777
6022.6,4.91118,0.600642
6022.7,4.89467,0.603043
6022.8,4.91278,0.599453
6022.9,4.92103,0.588593
6023,4.90893,0.602057
6023.1,4.92597,0.602406
6023.2,4.91898,0.577828
6023.3,4.92078,0.616141
6023.4,4.92975,0.573796
6023.5,4.89269,0.630174
6023.6,4.9039,0.611393
6023.7,4.91386,0.601963
6023.8,4.89753,0.593436
6023.9,4.8926,0.604741
6024,4.91216,0.623983
6024.1,4.90462,0.584196
6024.2,4.92975,0.580432
6024.3,4.93333,0.609154
6024.4,4.89152,0.595244
6024.5,4.88828,0.594784
6024.6,4.91205,0.564113
6024.7,4.93333,0.585211
6024.8,4.89448,0.602055
6024.9,4.91414,0.599279
6025,4.89979,0.588389
6025.1,4.89169,0.615697
6025.2,4.90795,0.589053
6025.3,4.88588,0.601087
6025.4,4.87644,0.613711
6025.5,4.91539,0.582037
6025.6,4.91278,0.609154
6025.7,4.89662,0.620351
6025.8,4.89554,0.568239
6025.9,4.89573,0.618652
6026,4.88265,0.612809
6026.1,4.89547,0.613997
6026.2,4.90883,0.611121
6026.3,4.90013,0.621189
6026.4,4.89465,0.610012
6026.5,4.91206,0.601771
6026.6,4.88102,0.595244
6026.7,4.90517,0.62054
6026.8,4.9057,0.594581
6026.9,4.89485,0.595244
6027,4.88658,0.599436
6027.1,4.89843,0.586245
6027.2,4.90409,0.620109
6027.3,4.89635,0.622684
6027.4,4.90184,0.609313
6027.5,4.88137,0.647546
6027.6,4.88748,0.624667
6027.7,4.89054,0.609502
6027.8,4.90274,0.624761
6027.9,4.88164,0.585101
6028,4.90281,0.608139
6028.1,4.89082,0.620809
6028.2,4.90803,0.621189
6028.3,4.89315,0.619554
6028.4,4.88102,0.60798
6028.5,4.89207,0.611552
6028.6,4.86406,0.582213
6028.7,4.89503,0.598819
6028.8,4.87376,0.608343
6028.9,4.9048,0.619906
6029,4.89447,0.582388
6029.1,4.88032,0.619027
6029.2,4.87789,0.583576
6029.3,4.91091,0.595404
6029.4,4.88478,0.602341
6029.5,4.89339,0.60296
6029.6,4.87323,0.610853
6029.7,4.89895,0.614791
6029.8,4.89833,0.573972
6029.9,4.89124,0.626652
6030,4.88453,0.606199
6030.1,4.89725,0.585626
6030.2,4.87233,0.616867
6030.3,4.87824,0.610676
6030.4,4.91188,0.599102
6030.5,4.88022,0.580054
6030.6,4.86478,0.577034
6030.7,4.91136,0.587325
6030.8,4.86416,0.613711
6030.9,4.88926,0.612726
6031,4.88891,0.620903
6031.1,4.86541,0.61695
6031.2,4.86163,0.611662
6031.3,4.88352,0.598197
6031.4,4.87726,0.602137
6031.5,4.87431,0.602866
6031.6,4.87212,0.590941
6031.7,4.86434,0.619287
6031.8,4.88092,0.580289
6031.9,4.87709,0.58885
6032,4.87538,0.594406
6032.1,4.89152,0.589245
6032.2,4.87654,0.595611
6032.3,4.875,0.596389
6032.4,4.87869,0.594976
6032.5,4.85196,0.590322
6032.6,4.85481,0.57783
6032.7,4.86173,0.591295
6032.8,4.90309,0.595772
6032.9,4.86308,0.615059
6033,4.86138,0.609947
6033.1,4.85752,0.577559
6033.2,4.85394,0.601261
6033.3,4.84244,0.606818
6033.4,4.87706,0.588691
6033.5,4.87115,0.60798
6033.6,4.87205,0.617395
6033.7,4.86632,0.591643
6033.8,4.86225,0.618124
6033.9,4.89725,0.594071
6034,4.89037,0.612012
6034.1,4.85877,0.604107
6034.2,4.85958,0.595244
6034.3,4.88355,0.615874
6034.4,4.86694,0.610233
6034.5,4.84755,0.6045
6034.6,4.88658,0.616251
6034.7,4.87879,0.557476
6034.8,4.84835,0.593613
6034.9,4.87654,0.591831
6035,4.85106,0.59218
6035.1,4.85544,0.596498
6035.2,4.8848,0.605806
6035.3,4.86336,0.579544
6035.4,4.88372,0.573002
6035.5,4.86333,0.616953
6035.6,4.86263,0.623236
6035.7,4.86847,0.602757
6035.8,4.8855,0.602055
6035.9,4.84397,0.611552
6036,4.85832,0.608249
6036.1,4.88415,0.611027
6036.2,4.88585,0.58726
6036.3,4.87007,0.592021
6036.4,4.8602,0.585785
6036.5,4.87295,0.598359
6036.6,4.85752,0.579193
6036.7,4.8707,0.595689
6036.8,4.85607,0.592006
6036.9,4.87896,0.620744
6037,4.87501,0.610676
6037.1,4.8927,0.613631
6037.2,4.88846,0.608358
6037.3,4.83041,0.58634
6037.4,4.86864,0.619555
6037.5,4.85411,0.614794
6037.6,4.86353,0.594341
6037.7,4.85627,0.595772
6037.8,4.89225,0.584706
6037.9,4.87949,0.618029
6038,4.86308,0.607346
6038.1,4.85026,0.612835
6038.2,4.848,0.606995
6038.3,4.86632,0.58777
6038.4,4.86792,0.603421
6038.5,4.86443,0.605806
6038.6,4.85995,0.592549
6038.7,4.85447,0.618678
6038.8,4.87053,0.604565
6038.9,4.82628,0.605995
6039,4.85572,0.605915
6039.1,4.86399,0.617682
6039.2,4.88946,0.622794
6039.3,4.84066,0.595041
6039.4,4.84692,0.606995
6039.5,4.85349,0.584196
6039.6,4.8464,0.626209
6039.7,4.87618,0.57648
6039.8,4.85026,0.606376
6039.9,4.86694,0.59769
6040,4.86076,0.604945
6040.1,4.83643,0.601438
6040.2,4.86524,0.604107
6040.3,4.85374,0.590481
6040.4,4.8725,0.554222
6040.5,4.84056,0.625637
6040.6,4.85804,0.615061
6040.7,4.86559,0.609044
6040.8,4.85286,0.615439
6040.9,4.8463,0.624398
6041,4.83715,0.601612
6041.1,4.85186,0.608803
6041.2,4.87025,0.586004
6041.3,4.85742,0.611295
6041.4,4.84647,0.615788
6041.5,4.86559,0.597388
6041.6,4.85294,0.603836
6041.7,4.82917,0.597754
6041.8,4.87904,0.583671
6041.9,4.83983,0.606644
6042,4.84577,0.603025
6042.1,4.87017,0.605119
6042.2,4.8603,0.619461
6042.3,4.84289,0.573621
6042.4,4.80781,0.583671
6042.5,4.8009,0.593961
6042.6,4.82746,0.601789
6042.7,4.87528,0.596943
6042.8,4.85993,0.60404
6042.9,4.84477,0.590483
6043,4.86218,0.600801
6043.1,4.85572,0.590481
6043.2,4.84379,0.59615
6043.3,4.85374,0.616953
6043.4,4.85947,0.587529
6043.5,4.84181,0.611027
6043.6,4.8619,0.594247
6043.7,4.85429,0.598199
6043.8,4.85519,0.599547
6043.9,4.86103,0.59507
6044,4.8228,0.584547
6044.1,4.84935,0.613712
6044.2,4.83267,0.59874
6044.3,4.84299,0.607883
6044.4,4.8585,0.606264
6044.5,4.84925,0.582307
6044.6,4.83257,0.583118
6044.7,4.85026,0.608803
6044.8,4.83257,0.607453
6044.9,4.83643,0.611204
6045,4.82433,0.608803
6045.1,4.86972,0.608074
6045.2,4.83097,0.624888
6045.3,4.82656,0.597026
6045.4,4.85006,0.597471
6045.5,4.81561,0.620809
6045.6,4.81571,0.610676
6045.7,4.8594,0.614708
6045.8,4.862,0.585815
6045.9,4.82843,0.599722
6046,4.83312,0.593896
6046.1,4.82648,0.597913
6046.2,4.82763,0.612551
6046.3,4.84602,0.600182
6046.4,4.81401,0.590103
6046.5,4.82478,0.634987
6046.6,4.85777,0.590548
6046.7,4.81724,0.597468
6046.8,4.82019,0.604836
6046.9,4.84682,0.633925
6047,4.84665,0.614089
6047.1,4.83805,0.62108
6047.2,4.81965,0.611136
6047.3,4.82969,0.588782
6047.4,4.82917,0.614792
6047.5,4.87573,0.618207
6047.6,4.84953,0.616315
6047.7,4.83382,0.597471
6047.8,4.86524,0.607612
6047.9,4.82245,0.579609
6048,4.82145,0.618761
6048.1,4.83284,0.609502
6048.2,4.8359,0.612042
6048.3,4.80431,0.61193
6048.4,4.85008,0.601326
6048.5,4.82037,0.627908
6048.6,4.79625,0.600707
6048.7,4.85502,0.603152
6048.8,4.84845,0.60655
6048.9,4.8227,0.605361
6049,4.82513,0.638049
6049.1,4.79785,0.6066
6049.2,4.84522,0.613715
6049.3,4.82791,0.587529
6049.4,4.8105,0.610582
6049.5,4.83445,0.635715
6049.6,4.85178,0.610473
6049.7,4.83034,0.59604
6049.8,4.83364,0.606774
6049.9,4.82037,0.59372
6050,4.834,0.604281
6050.1,4.82332,0.621888
6050.2,4.82405,0.586245
6050.3,4.81067,0.620635
6050.4,4.81811,0.615874
6050.5,4.83177,0.605931
6050.6,4.81706,0.580432
6050.7,4.81426,0.599167
6050.8,4.848,0.620283
6050.9,4.83034,0.562048
6051,4.80654,0.592357
6051.1,4.82871,0.600518
6051.2,4.82305,0.603202
6051.3,4.81401,0.624224
6051.4,4.83705,0.615788
6051.5,4.83139,0.591831
6051.6,4.82961,0.59612
6051.7,4.81129,0.601326
6051.8,4.81123,0.594071
6051.9,4.82818,0.591561
6052,4.80744,0.591402
6052.1,4.79013,0.580164
6052.2,4.82218,0.622859
6052.3,4.79687,0.605361
6052.4,4.78637,0.607614
6052.5,4.78457,0.615346
6052.6,4.82548,0.589053
6052.7,4.80403,0.602424
6052.8,4.81679,0.592531
6052.9,4.79955,0.599453
6053,4.78342,0.598724
6053.1,4.80529,0.589295
6053.2,4.83958,0.597848
6053.3,4.82433,0.587325
6053.4,4.82378,0.615697
6053.5,4.8218,0.602326
6053.6,4.78331,0.583116
6053.7,4.80403,0.59326
6053.8,4.8087,0.609234
6053.9,4.82162,0.594516
6054,4.81366,0.630604
6054.1,4.80421,0.610476
6054.2,4.81276,0.601246
6054.3,4.80028,0.617747
6054.4,4.82243,0.601597
6054.5,4.80539,0.601677
6054.6,4.8087,0.612283
6054.7,4.80198,0.553969
6054.8,4.80915,0.608886
6054.9,4.80522,0.605564
6055,4.82621,0.607343
6055.1,4.80073,0.620921
6055.2,4.8245,0.612108
6055.3,4.81401,0.602677
6055.4,4.81822,0.579261
6055.5,4.81318,0.61795
6055.6,4.83462,0.611472
6055.7,4.80017,0.627177
6055.8,4.80692,0.620458
6055.9,4.82763,0.606266
6056,4.80171,0.62143
6056.1,4.81042,0.60358
6056.2,4.80198,0.607612
6056.3,4.77668,0.578559
6056.4,4.81255,0.625398
6056.5,4.79184,0.568065
6056.6,4.81876,0.615874
6056.7,4.79337,0.586449
6056.8,4.80244,0.592802
6056.9,4.80233,0.55816
6057,4.80907,0.61687
6057.1,4.79704,0.605644
6057.2,4.80098,0.619203
6057.3,4.79642,0.604659
6057.4,4.79093,0.605995
6057.5,4.79013,0.629097
6057.6,4.80208,0.582482
6057.7,4.81714,0.586071
6057.8,4.80914,0.599169
6057.9,4.79219,0.571542
6058,4.7975,0.595689
6058.1,4.78196,0.598709
6058.2,4.81644,0.592911
6058.3,4.79928,0.604214
6058.4,4.81876,0.58726
6058.5,4.78672,0.622619
6058.6,4.81401,0.608868
6058.7,4.78367,0.575052
6058.8,4.79024,0.61193
6058.9,4.79607,0.600182
6059,4.81085,0.583847
6059.1,4.78241,0.619555
6059.2,4.80379,0.605535
6059.3,4.77021,0.614266
6059.4,4.82225,0.601058
6059.5,4.78269,0.595153
6059.6,4.79183,0.606249
6059.7,4.78447,0.618936
6059.8,4.79093,0.619906
6059.9,4.78044,0.600515
6060,4.78342,0.627908
6060.1,4.7992,0.595312
6060.2,4.78026,0.582927
6060.3,4.79695,0.578624
6060.4,4.78269,0.595486
6060.5,4.80932,0.609219
6060.6,4.78582,0.614267
6060.7,4.8072,0.605184
6060.8,4.78888,0.602677
6060.9,4.79524,0.583845
6061,4.76977,0.606025
6061.1,4.77289,0.594784
6061.2,4.79347,0.601152
6061.3,4.80306,0.600975
6061.4,4.8114,0.592006
6061.5,4.78717,0.605806
6061.6,4.80323,0.574701
6061.7,4.79857,0.595991
6061.8,4.78467,0.602406
6061.9,4.7862,0.614443
6062,4.77953,0.58583
6062.1,4.78933,0.600341
6062.2,4.79982,0.597754
6062.3,4.79795,0.616953
